,text,re,fav
755,"['keep', 'peel', 'dump', 'truck', 'head', 'ohio', 'spec', 'delivery', 'tag', 'us', 'see', 'amp', 'stay', 'tun', 'surpr', 'destin']",4,17
756,"['njmommy', 'pandoramus', 'go', 'shak', 'charmin', 'gav', 'ya', 'httpstcocbcmjtspjn']",0,1
757,"['hillarymoney', 'lov', 'job', 'httpstcocbcmjtspjn']",0,0
758,"['brookeschel', 'ment', 'far']",0,1
759,"['brookeschel', 'sometim', 'strain', 'amp', 'sometim', 'push', 'alway', 'com', 'amp', 'cant', 'wip', 'away', 'smil']",0,0
760,"['brookeschel', 'but', 'cours', 'lik', 'jok', 'favorit', 'subject', 'httpstcocbcmjtspjn']",0,0
761,"['dorfyo', 'want', 'grit', 'guest', 'wel', 'stick', 'ultrastrong', 'nee', 'pow']",0,0
762,"['inkinorbit', 'purpl', 'charmin', 'red', 'ultrastrong', 'blu', 'ultrasoft', 'brown', 'ess']",1,25
763,"['scottinth', 'look', 'lik', 'real', 'short', 'rol', 'pap', 'towel', 'regul', 'siz', 'rol', 'tp', 'exerc', 'know', 'sur']",0,3
764,"['fundyfreddy', 'redeemedr', 'wellplay']",0,2
765,"['fundyfreddy', 'redeemedr', 'perfect', 'may', 'hard', 'attain', 'soft', 'wel', 'tak', 'hold', 'righ', 'httpstcokanfszzki']",0,2
766,"['scottinth', 'redeemedr', 'but', 'alway', 'behind']",0,7
767,"['unicorn', 'drink', 'consum', 'today', 'think', 'pinkpoop', 'going', 'trend', 'soon']",5,22
768,"['marifullofgrac', 'meysq', 'highf']",0,4
769,"['meysq', 'marifullofgrac']",0,4
770,"['marifullofgrac', 'altcharminslog', 'someth', 'bount', 'bun']",12,70
771,"['marifullofgrac', 'sweet', 'cheek']",10,85
772,"['twhitesides', 'tru', 'inspir', 'level', 'enjoy']",0,1
773,"['deadeveryth', 'yo', 'awesom']",0,0
774,"['easy', 'enjoythego', 'hom']",4,11
775,"['jessiejdeck', 'pleas', 'keep', 'flo', 'hiney', 'shiney', 'httpstcofyejqcziv']",2,12
776,"['dosometh', 'oh', 'noth', 'wors', 'halfplyhel', 'may', 'help', 'short', 'term', 'httpstcolrrknkh']",0,1
777,"['pranaveight', 'treatyoself']",0,0
778,"['rtolleson', 'mayb', 'bas', 'britch']",0,1
779,"['ethanrbarton', 'wer', 'glad', 'rang', 'found', 'get', 'good', 'car']",1,2
780,"['sweetlian', 'fun', 'subject', 'mat', 'httpstcocbcmjtspjn']",0,0
781,"['savswizz', 'if', 'and', 'but', 'httpstcocbcmjtspjn']",2,3
782,"['coachingpark', 'know', 'yo', 'adult', 'right', 'bathroom', 'alway', 'stock', 'good', 'stuff']",1,2
783,"['judg', 'gym', 'bas', 'lock', 'room', 'tp', 'exercisepoop', 'askingforafriend']",3,11
784,['emergemktgm'],0,0
785,"['lazyjpg', 'hard', 'cho', 'tru', 'whatev', 'cho', 'got', 'backsid']",1,5
786,"['look', 'way', 'upgradealoo', 'kid', 'beary', 'good', 'idea', 'httpstcomqxuafk', 'httpstcodxedtcuap']",1,9
787,"['sizock', 'got', 'backsid']",0,1
788,"['theixappguid', 'woohoo', 'wel', 'sitorsqu', 'next', 'best', 'thing', 'pooptast', 'stick', 'httpstcocbjfgotw']",0,0
789,"['hat', 'see', 'person', 'com', 'bathroom', 'know', 'cheek', 'dont', 'want', 'fac', 'go', 'warm', 'seat']",14,42
790,"['bklynnic', 'lov', 'on', 'want', 'shar', 'her', 'link', 'httpstcookxwftvq']",1,1
791,"['dumbreon', 'wick', 'let', 'hop', 'pooptast', 'stick', 'cal', 'help', 'httpstcojdmcag']",0,0
792,"['aprilfoolsday', 'com', 'what', 'favorit', 'tp', 'prank']",4,6
793,"['ethanmillardksl', 'uvu', 'kslnightside', 'that', 'on', 'issu', 'sup', 'pass']",1,6
794,"['thingsannoyingcoworkersdo', 'hog', 'best', 'bathroom', 'flo', 'everyon', 'hat', 'loolin', 'httpstcoumiethumgp']",9,24
795,"['tomofromear', 'would', 'on', 'littl', 'bitty', 'bear', 'certain', 'wouldnt', 'justright', 'siz', 'bum']",8,18
796,"['brennanthoma', 'barclay', 'bulk', 'sandpap', 'tp', 'someth', 'want', 'treatyoself', 'good', 'stuff']",1,5
797,"['conradhuff', 'stil', 'sometim', 'red', 'ultrastrong', 'blu', 'ultrasoft', 'ev', 'sometim', 'brown', 'whol', 'brand']",0,0
798,"['alaschal', 'thankyoumom', 'ye']",0,2
799,"['toomuchn', 'thankyoumom', 'lik', 'way', 'rol']",2,4
800,"['guest', 'com', 'try', 'essentialssoft', 'produc', 'year', 'amp', 'coupon', 'springinspringhttpstcowgcgbvrl']",50,66
801,"['joenliamsmam', 'thankyoumom', 'nee', 'entertain', 'throne', 'try', 'stick', 'phon', 'httpstcopggfoyo']",0,1
802,"['alaschal', 'thankyoumom', 'nee', 'entertain', 'throne', 'try', 'stick', 'phon', 'httpstcophpycugc']",1,2
803,"['thankyoumom', 'nee', 'entertain', 'throne', 'try', 'stick', 'phon', 'springinspring', 'httpstcobitxlancn']",5,7
804,"['thankyoumom', 'swiff', 'mus', 'mak', 'us', 'want', 'keep', 'cle', 'httpstcocbcmjtspjn']",2,4
805,"['floresv', 'thankyoumom', 'lik', 'way', 'think']",1,1
806,"['balleng', 'thankyoumom', 'try', 'nee', 'inspir', 'httpstcocbcmjtspjn']",0,0
807,"['gizmords', 'thankyoumom', 'get', 'cub', 'involv']",0,1
808,"['awesom', 'wip', 'seat', 'amp', 'flo', 'anyon', 'bad', 'aim', 'ultrastrong', 'flush', 'away', 'springinspring']",6,23
809,"['joenliamsmam', 'thankyoumom', 'hid', 'bathroom']",0,1
810,"['get', 'gear', 'springinspring', 'less', 'minut', 'httpstconzyjme']",10,16
811,"['curley', 'would', 'lov', 'talk', 'that', 'nev', 'want', 'cal', 'team', 'httpstcozxgrmtlt']",0,0
812,"['bear', 'contain', 'excit', 'tweet', 'us', 'tomorrow', 'pm', 'get', 'ready', 'springinspring', 'amp', 'mayb', 'httpstcopsdgbt']",3,12
813,"['lizeileen', 'ther', 'lot', 'us']",0,0
814,"['crystalbdonut', 'that', 'right', 'bear', 'contain', 'disappoint', 'cal', 'team', 'mak', 'thing', 'right']",0,0
815,"['join', 'us', 'celebr', 'intlforestday', 'pap', 'produc', 'com', 'respons', 'man', 'forest', 'httpstcofwtigmvrj']",7,25
816,"['join', 'charmin', 'puff', 'bounty', 'amp', 'oth', 'springinspring', 'twit', 'party', 'thur', 'pm', 'est', 'tweet', 'wi', 'httpstcodagiecvp']",29,30
817,"['erikhimself', 'art', 'alway', 'got', 'back']",2,1
818,"['choosestayfr', 'whol', 'lot', 'charmin', 'lookout', 'lion', 'lionstigersandbear']",0,1
819,"['seanoreil', 'lik', 'way', 'think', 'httpstcoveidxouohz']",0,2
820,"['bbraden', 'ask', 'friend']",0,1
821,"['gazelleinthesky', 'likeasir']",0,2
822,"['wiggysl', 'peopl', 'want', 'enjoythego']",0,0
823,"['fre', 'charmin', 'pooptast', 'stick', 'mak', 'ordin', 'poop', 'pooptast', 'download', 'nowhttpstcobitxlzjcdn']",32,55
824,"['rishertim', 'hop', 'us', 'think', 'soft', 'gentl']",0,1
825,"['jbbailey', 'lik', 'unwrap', 'pres', 'want', 'mak', 'spec', 'although', 'sometim', 'grandm', 'ad', 'much', 'tap']",0,0
826,"['theellenshow', 'bear', 'contain', 'ment', 'us', 'yesterday', 'wel', 'respond', 'til', 'letsd', 'httpstcofyejqcziv']",2,11
827,"['daltonross', 'everybodypoop', 'httpstcouyojxkwqvv']",4,24
828,"['anastasialk', 'app', 'baby', 'bear', 'got', 'flo', 'art', 'craft', 'tim', 'cal', 'team', 'wel', 'mak', 'right']",0,0
829,"['philkept', 'good', 'cle', 'mess', 'gam', 'would', 'way', 'easy', 'charmin', 'che', 'cod', 'residentevilbiohazard']",1,1
830,"['its', 'understand', 'wev', 'got', 'backsid']",1,1
831,"['ready', 'watch', 'gam', 'today', 'tweet', 'us', 'tel', 'us', 'think', 'softascharmin', 'httpstcopbrmawwp']",2,10
832,"['angelamamabear', 'sound', 'lik', 'geni', 'hand']",0,1
833,"['ab', 'thank', 'shout', 'lov', 'top', 'com', 'chat', 'bottom']",2,4
834,"['waivmov', 'oh']",0,1
835,"['raphaelead', 'chrismeierza', 'anhtnguy', 'tekow', 'wendy', 'oldsp', 'tacobel', 'wellplay', 'httpstcohexfpgje']",0,3
836,"['phyllissays', 'youd', 'pref', 'hear', 'hum', 'talk', 'tp', 'ewwww']",0,0
837,"['cz', 'miragonz', 'treatyoself']",0,4
838,"['leeshknowsal', 'shhhhhhh', 'alway', 'right', 'behind']",3,3
839,"['ittskap', 'pleas', 'us', 'good', 'stuff']",0,1
840,"['schmidtyrva', 'pooptherainbow']",0,2
841,"['heidipat', 'giv', 'ess', 'strong', 'try', 'thin', 'keep', 'famy', 'her', 'answ', 'httpstcoyjpuygu']",0,0
842,"['tomasporty', 'pretty', 'confid', 'abl', 'wip', 'mess']",0,5
843,"['heidipat', 'act', 'rotoroot', 'approv', 'sept', 'saf']",0,0
844,"['moderndescart', 'appst', 'bad', 'ide', 'til', 'try', 'meg', 'rol', 'keep', 'rollin', 'long']",1,1
845,"['sprintthetable', 'real', 'enjoy', 'job', 'pooptherainbow']",0,1
846,"['theladykaty', 'but', 'eq']",1,1
847,"['employeeappreciationday', 'mak', 'gotim', 'vac', 'extr', 'spec', 'stock', 'good', 'stuff', 'httpstcoggbnzzokj']",0,8
848,"['owenjduffy', 'but', 'eq']",0,1
849,"['toddlerg', 'but', 'eq']",1,3
850,"['agr', 'charmin', 'weseeeq', 'httpstcoyidukejthq']",1,13
851,"['craiginp', 'lit', 'tak', 'crap', 'liv', 'lov']",0,4
852,"['chiguybry', 'would', 'tru', 'sacr']",0,1
853,"['juliareinstein', 'may', 'internet', 'fam', 'last', 'long', 'cel', 'phon', 'battery']",0,1
854,"['hear', 'pinkpoop', 'thing', 'hit', 'dont', 'worry', 'on', 'hear', 'peep', 'us', 'httpstcomfkvqbyp']",56,84
855,"['albiondumsday', 'andrexuk', 'yep', 'help', 'mak', 'shiny', 'httpstcocbcmjtspjn']",0,0
856,"['dugl', 'peopl', 'lik', 'wel', 'tak', 'mak', 'sur', 'peopl', 'find', 'nee', 'enjoythego']",0,1
857,"['albiondumsday', 'andrexuk', 'gre', 'ide', 'pretty', 'sur', 'hiney', 'rememb', 'acceptnosubstitut']",0,2
858,"['lindyk', 'got']",0,0
859,"['iram', 'mayb', 'buy', 'charmin', 'mom', 'alwaystakecareofmom']",2,0
860,"['southernwit', 'nnnnoooooooooooooooooooooooooo', 'alwayscarryyourowncharmin']",0,1
861,"['ghastlymik', 'got', 'pottyhum']",0,2
862,"['lilbueck', 'got', 'thepunningisstrongwiththison']",0,0
863,"['throne', 'com', 'pottypun', 'got', 'cle', 'pooptast', 'jok', 'shar', 'tweetfromthes', 'httpstconkyqdzwpi']",4,7
864,"['vittocav', 'already', 'got', 'httpstcoxkkhcepoyv']",0,1
865,"['biron', 'glad', 'mak', 'laugh', 'singl', 'tot', 'besty']",0,4
866,"['frankweikel', 'bothmememonday']",0,0
867,"['brittanyrivard', 'luucymil', 'forb', 'lik', 'tweetfromthes', 'mak', 'jok']",0,0
868,"['greggweiss', 'febrezefresh', 'happy', 'tinkl', 'littl', 'cub', 'cuty', 'sup', 'glad', 'bowl', 'beauty']",0,1
869,"['cyrbon', 'wow', 'ericm', 'look', 'lik', 'youv', 'tough', 'tp', 'day', 'cal', 'team', 'mf', 'set', 'thing', 'right']",0,0
870,"['annm', 'bounty', 'schickhydro', 'tampax', 'wev', 'got', 'backsid', 'httpstcolrrknkh']",1,1
871,"['notrightmeeeow', 'sound', 'fun', 'pm', 'us', 'mayb', 'help', 'mak', 'real']",0,1
872,"['indydud', 'oh', 'cant', 'fix', 'hold', 'pm', 'us', 'mak', 'sur', 'tp', 'top', 'notch']",0,0
873,"['ilonab', 'thank', 'book', 'suggest', 'send', 'us', 'pm', 'may', 'littl', 'surpr']",0,0
874,"['dennismy', 'unhappy', 'rol', 'let', 'us', 'fix', 'cal']",0,0
875,"['mangos', 'casp', 'merriamwebst', 'thank', 'tweetfromthes']",0,4
876,['dcweller'],0,0
877,"['ilonab', 'that', 'awesom', 'snap', 'us', 'pic', 'cre', 'on', 'day']",0,1
878,"['ilonab', 'gre', 'ide', 'what', 'favorit', 'loolibr']",0,1
879,"['randomactsofkindnessday', 'wed', 'lik', 'upgradealoo', 'tweet', 'us', 'idea', 'let', 'see', 'cant', 'cre', 'po', 'httpstcobkhpodecdb']",5,9
880,"['dcweller', 'dont', 'worry', 'nev', 'gon', 'na', 'giv', 'nev', 'gon', 'na', 'let']",0,0
881,"['bethiebach', 'anthonyramo', 'nayiladeveaux', 'yo', 'shop', 'help', 'coupon', 'httpstcolrrkvym']",3,28
882,"['see', 'wond', 'long', 'weekend', 'ahead', 'going', 'pass', 'friday']",3,6
883,"['botonbotact', 'respons', 'wel', 'alway', 'try', 'flo', 'lik', 'butterf', 'sting', 'lik', 'ey']",0,0
884,"['loos', 'rol', 'fal', 'flo', 'publ', 'bathroom', 'rerol', 'throw', 'away', 'askingforafriend', 'httpstcoxmodedzs']",4,11
885,"['richtop', 'derint', 'thank', 'happy', 'tinkl', 'littl']",0,2
886,"['bad', 'valentin', 'day', 'perk', 'today', 'chocol', 'sal', 'amp', 'charmin', 'treatyoself', 'httpstcohygeuooxdm']",2,9
887,"['farfromatwit', 'got', 'backsid']",1,1
888,"['therealsparky', 'mayb', 'ev', 'sensit']",1,1
889,"['say', 'money', 'cant', 'buy', 'lov', 'click', 'coupon', 'httpstcokxmjawvk', 'httpstcocophfdgr']",5,6
890,"['tind', 'lukedg', 'tre', 'get', 'good', 'stuff', 'ultr']",0,1
891,"['doublemw', 'proctergambl', 'easy', 'math', 'meg', 'regul', 'rol', 'mega', 'eq', 'regul']",0,0
892,"['jpweitzman', 'equinox', 'must', 'treatyoself', 'good', 'stuff']",3,9
893,"['good', 'flush', 'alway', 'mus', 'ear', 'grammy', 'httpstcosedwuifp']",3,10
894,"['greggweiss', 'iangertl', 'febrezefresh', 'afk', 'weekend', 'back', 'amp', 'cant', 'wait', 'see', 'snap', 'snapfromthes']",0,1
895,"['toddlerg', 'dont', 'jok', 'kid', 'donteatthecharmin']",0,4
896,"['tak', 'car', 'poyus', 'httpstcoksooqtl']",10,20
897,"['incredcuisin', 'proctergambl', 'crest', 'pgalumn', 'ad', 'gre', 'tim', 'enjoythecak']",0,2
898,"['ingridm', 'year', 'stil', 'try', 'help', 'peopl', 'enjoythego']",1,2
899,"['timfrantz', 'enjoy', 'gold', 'throne']",0,2
900,"['itskaityc', 'look', 'lik', 'got', 'on', 'babybear', 'rol', 'cal', 'team', 'amp', 'mak', 'sur', 'get', 'on', 'that', 'right']",0,2
901,['shianneal'],0,0
902,"['labeeb', 'wkrqcincylocals', 'tp', 'cooky', 'darn', 'tasty', 'donteatthecharmin']",0,0
903,"['gablet', 'anyth', 'help', 'enjoythego']",0,0
904,"['hap', 'folk', 'charmin', 'off', 'mak', 'cooky', 'com', 'soft', 'sid', 'cooky', 'httpstcooqaksyulpe']",28,49
905,"['codylagrow', 'hav', 'heard', 'lit', 'soft', 'charmin', 'therock', 'ultrastrong']",0,1
906,"['alikrieg', 'febrezefresh', 'ultrastrong', 'team', 'sur', 'defend', 'lin', 'wont', 'break']",0,15
907,"['jasonsensationx', 'cool', 'song', 'although', 'already', 'jingl', 'enjoy', 'httpstcocbcmjtspjn']",1,2
908,"['jasonsensationx', 'ok', 'tak', 'crap', 'liv']",1,2
909,"['jennagermain', 'cartoon', 'duck', 'wear', 'towel', 'get', 'show', 'amp', 'caus', 'could', 'mean']",0,0
910,"['pastrypl', 'nop', 'play', 'fun', 'trend', 'tag']",0,1
911,"['softenabadguy', 'pir', 'nobeard', 'ask', 'arrrrrr', 'soft', 'charmin', 'httpstcomptuqvspmf']",4,10
912,"['rrbigbang', 'hav', 'heard', 'soft', 'charmin']",1,4
913,"['lukecombsmus', 'febrezefresh', 'tru', 'httpstcozyjxereom']",3,25
914,"['jaidykenmom', 'bigdennisbrown', 'oh', 'sound', 'lik', 'littl', 'cub', 'discov', 'best']",0,1
915,"['stonemahogany', 'oh', 'honey', 'that', 'tak', 'pleas', 'dont', 'die', 'reply']",0,1
916,"['febrezefresh', 'real', 'mvp']",0,5
917,"['hop', 'took', 'adv', 'sb', 'halftim', 'bathroombreak', 'look', 'lik', 'gam', 'may', 'com', 'wir']",5,15
918,"['saucech', 'hmmm', 'might', 'troubl', 'get', 'rotoroot', 'approv', 'httpstcoibkikenje']",0,2
919,"['gaynycdad', 'febrezefresh', 'hop', 'everyth', 'com', 'ok']",2,2
920,"['big', 'sb', 'halftim', 'bathroombreak', 'get', 'bathroom', 'ready', 'httpstcocdigqob']",7,16
921,"['greggweiss', 'on', 'pretty', 'cool', 'think', 'equip', 'man', 'prob', 'pick', 'stock', 'tp', 'man', 'saf', 'equip']",0,1
922,"['meandthemush', 'febrezefresh', 'biggest', 'flush', 'year', 'ready', 'mak', 'sur', 'defend', 'lin', 'doesnt', 'break', 'ultrastrong']",0,1
923,"['wblack', 'littl', 'green', 'guy', 'would', 'say', 'wisdom', 'ye']",0,1
924,"['frankweikel', 'brut', 'defend', 'lin', 'break', 'that', 'hop', 'yo', 'rock', 'ultrastrong']",0,0
925,"['kfreberg', 'greggweiss', 'yep', 'follow', 'alway', 'behind']",0,0
926,"['kfreberg', 'greggweiss', 'awwww', 'mad', 'ultrasoft', 'heart', 'sup', 'happy']",0,0
927,"['kfreberg', 'greggweiss', 'wel', 'anyth', 'help', 'fan', 'enjoythego']",0,0
928,"['jeremyhod', 'potty', 'hum', 'favorit', 'thing']",0,1
929,"['nee', 'someth', 'cov', 'sound', 'sb', 'halftim', 'bathroombreak', 'wev', 'got', 'cov', 'httpstcocbcmjtspjn']",10,21
930,"['triciabeg', 'febrezefresh', 'wel', 'cant', 'mak', 'nev', 'end', 'megarol', 'chang', 'rol', 'less', 'oft']",0,2
931,"['dailygregyoutub', 'oh', 'febrezefresh', 'mak', 'sur', 'everyon', 'prep', 'big', 'halftim', 'bathroombreak']",0,2
932,"['yassss', 'want', 'see', 'httpstcovliynt']",1,13
933,"['big', 'sb', 'halftim', 'bathroombreak', 'com', 'soon', 'hop', 'ultrastrong', 'defend', 'lin', 'doesnt', 'break']",20,34
934,"['greggweiss', 'wel', 'anyth', 'help', 'fan', 'enjoythego', 'amp', 'pm', 'us', 'someth', 'spec', 'select', 'fan', 'today']",0,0
935,"['greggweiss', 'that', 'easy', 'alway', 'pick', 'on', 'us', 'leav', 'mark', 'gam']",0,3
936,"['sbird', 'febrezefresh', 'dud', 'chick', 'everybody', 'nee', 'nee']",0,2
937,"['febrezefresh', 'alway', 'lov', 'peopl', 'tweetfromthes']",2,1
938,"['greggweiss', 'tumstweet', 'alway', 'list', 'fan', 'tonight', 'hop', 'theyr', 'ready', 'halftim', 'bathroombreak']",0,1
939,"['timfrantz', 'yaaaaassss', 'wisdom']",0,1
940,"['timfrantz', 'send', 'us', 'pme', 'mak', 'ev', 'spec', 'big', 'gam', 'gold', 'thrones', 'httpstcorvbxzjmo']",0,2
941,"['timfrantz', 'ask', 'hav', 'expery', 'ultr']",1,3
942,"['jordynrol', 'febrezefresh', 'realmrc', 'theyr', 'pretty', 'awesom', 'company', 'wed', 'ok']",1,4
943,"['steph', 'mollyqerim', 'febrezefresh', 'dont', 'know', 'think', 'bowl', 'pretty', 'sup']",0,0
944,"['gaynycdad', 'gre', 'ide', 'look', 'ultrastrong']",0,1
945,"['alexschlere', 'wel', 'mak', 'sur', 'defend', 'lin', 'doesnt', 'break', 'halftim', 'bathroombreak']",0,0
946,"['meaghanmooney', 'elizabethethorp', 'com', 'treatyoself']",1,2
947,"['griffintimothy', 'yep', 'gear', 'big', 'bowl', 'potty', 'er', 'um', 'party']",1,4
948,"['samhumphry', 'httpstcocbcmjtspjn']",0,0
949,"['kschwarzenegger', 'wel', 'mak', 'sur', 'defend', 'lin', 'doesnt', 'break', 'amp', 'febrezefresh', 'keep', 'everyth', 'smel', 'sweet', 'wegotth']",0,1
950,"['samhumphry', 'mean', 'defend', 'lin', 'doesnt', 'break', 'know', 'mean', 'leav', 'hiney', 'shiny']",0,2
951,"['amyfel', 'febrezefresh', 'want', 'mak', 'sur', 'defend', 'lin', 'doesnt', 'break', 'halftim', 'bathroombreak']",0,5
952,"['gaynycdad', 'febrezefresh', 'youv', 'real', 'got', 'posh', 'potty', 'big', 'gam', 'httpstcogdxenrk']",2,2
953,"['dont', 'forget', 'stock', 'charmin', 'yo', 'ready', 'halftim', 'bathroombreak', 'httpstcofhgdypiff']",6,11
954,"['luvmydachshund', 'febrezefresh', 'realmrc', 'alway', 'behind', 'play', 'defens']",0,7
955,"['nataliebb', 'got', 'ta', 'fight', 'right', 'potty', 'guess']",0,0
956,"['wel', 'clear', 'awesom']",0,1
957,"['badsuperbowlparty', 'tp', 'run', 'wel', 'big', 'halftim', 'bathroombreak']",4,9
958,"['millionpeac', 'richeisenshow', 'rich', 'chrislaw', 'chrisbrockman', 'jno', 'febrezefresh', 'potty', 'talk', 'favorit', 'everybodygo']",1,3
959,"['pastrypl', 'see', 'yo', 'loaf', 'around', 'pundayfunday', 'depart']",0,2
960,"['pastrypl', 'help', 'enjoy', 'eat', 'wel', 'help', 'enjoy', 'going']",0,2
961,"['pastrypl', 'wont', 'judg', 'tp', 'eith', 'long', 'rol', 'charmin', 'good']",0,2
962,"['lewismg', 'see', 'httpstcoxfaymcub']",0,1
963,"['wheth', 'yo', 'plan', 'big', 'halftim', 'bathroombreak', 'keep', 'room', 'clut', 'fre', 'thankhoney', 'httpstcohqhhcxb']",1,3
964,"['esand', 'febrezefresh', 'ultrastrong', 'fan']",0,1
965,"['lewismg', 'sound', 'lik', 'someon', 'nee', 'ultrastrong', 'httpstcolrrknkh']",0,1
966,"['jar', 'gmfb', 'jno', 'febrezefresh', 'esand', 'know', 'mak', 'sur', 'bathroom', 'ready', 'halftim', 'bathroombreak']",0,0
967,"['tyrasanchez', 'wel', 'know', 'com']",2,9
968,"['blanagh', 'must', 'award', 'win', 'movy', 'sup', 'apprecy', 'anyon', 'who', 'us', 'sandpap', 'tp', 'ultraisourjam']",0,2
969,"['mrskrystie', 'febrezefresh', 'on', 'squ', 'shar']",0,1
970,"['aboutamom', 'familyfocusblog', 'febrezefresh', 'rememb', 'megarol']",0,1
971,"['febrezefresh', 'omg', 'yo', 'teamund', 'tpcontroversies']",1,8
972,"['epicallysam', 'whatev', 'tak', 'enjoythego', 'httpstcouembilvsz']",0,0
973,"['febrezefresh', 'nnnnnooooooooooooooooooooooooooo']",0,0
974,"['try', 'get', 'bathroom', 'halftim', 'bathroombreak', 'ready', 'thetiptoefairy', 'idea', 'idea', 'fo', 'httpstcoeghedrews']",2,3
975,"['iapatsf', 'yep', 'cal', 'team', 'help']",0,0
976,"['person', 'break', 'could', 'ad', 'anoth', 'week', 'vac', 'click', 'artic', 'httpstcomlygmbgjs', 'httpstcoqbimnwyhxq']",2,5
977,"['alessiam', 'febrezefresh', 'cant', 'wait', 'see', 'tweetsfromthes', 'inspir', 'httpstcoqjeeoukm']",0,0
978,"['abbydocu', 'try', 'keep', 'baby', 'bear', 'flo', 'sometim', 'jump', 'giv', 'us', 'cal', 'mf', 'wel', 'mak', 'right']",0,0
979,"['plofgr', 'vcu', 'bad', 'tp', 'pit', 'tri', 'charmin', 'ess', 'soft', 'stock', 'amp', 'bmoc', 'httpstcosswarlb']",1,5
980,"['ogwaffleiron', 'httpstcoptzlkzjzt']",0,4
981,"['ogwaffleiron', 'dud', 'tweetfromthes', 'video', 'seat']",0,2
982,"['ogwaffleiron', 'sound', 'lik', 'someon', 'enjoy', 'go', 'likeaboss']",0,11
983,"['seymashabbir', 'glad', 'ar', 'let', 'us', 'know', 'think', 'leav', 'review', 'httpstcoyispktuadr']",1,1
984,"['victoriapericon', 'mayb', 'shar', 'spous']",0,0
985,"['kind', 'nationalspousesday', 'replac', 'rol', 'littl', 'thing', 'mat', 'httpstcolepgqzdfe']",7,28
986,"['gaynycdad', 'soft', 'strong', 'happy', 'yo', 'part', 'charmin', 'famy']",0,2
987,"['snowflakeplow', 'sorry', 'didnt', 'enjoy', 'ad', 'go', 'good', 'cle', 'fun', 'guess', 'miss', 'mark', 'thank', 'shar', 'perspect']",0,1
988,"['anthonypov', 'hi', 'anthony', 'alway', 'help', 'enjoythego']",0,0
989,"['beaubecraft', 'neut', 'on', 'long', 'rol', 'us', 'teamov', 'teamund']",0,1
990,"['mak', 'sur', 'us', 'sitorsqu', 'ap', 'look', 'road', 'trip', 'speedp']",3,5
991,"['olivernoodl', 'long', 'yo', 'rol', 'charmin', 'switzerland']",0,0
992,"['oghendoo', 'welcom', 'soft', 'sid']",1,1
993,"['enthus', 'apprecy', 'perspect', 'cho', 'valu', 'tp', 'softstrong', 'good', 'yet', 'fan', 'main', 'lin', 'diff']",0,0
994,"['enthus', 'sorry', 'wasnt', 'good', 'new', 'ultrasoft', 'amp', 'ultrastrong', 'ar', 'going', 'anywh', 'her', 'restock', 'help', 'httpstcolrrknkh']",0,0
995,"['withoutmymorningcoff', 'tweet', 'seat', 'would', 'tak', 'lot', 'long']",7,24
996,"['aidaofnub', 'cours', 'that', 'favorit', 'emoj', 'enjoy', 'chat']",1,1
997,"['aidaofnub', 'alway', 'happy', 'get', 'random', 'tweetfromthes', 'anyth', 'help', 'enjoy', 'go']",1,1
998,"['sultanofsham', 'reason', 'fam', 'cartoon', 'duck', 'cov', 'bottom', 'half', 'get', 'show', 'cartoonmystery']",0,0
999,"['mountainbeard', 'sur', 'that', 'but', 'real', 'funny', 'glad', 'see', 'charmin', 'strength', 'ev', 'known', 'scotland']",0,1
1000,"['watch', 'peoplescho', 'award', 'wednesday', 'night', 'pm', 'est', 'rememb', 'enjoy', 'go', 'enjoy', 'httpstcoeqgdtkqf']",4,15
1001,"['gotwheelz', 'caus', 'lik', 'tweet', 'thes', 'obv']",1,2
1002,"['chrissydsexton', 'thankyoumom', 'youtub', 'ye', 'ye', 'cours']",1,1
1003,"['thankyoumom', 'don', 'soon']",0,3
1004,"['regalpep', 'thankyoumom', 'pcaready', 'keep', 'rollin']",0,1
1005,"['yo', 'going', 'flip', 'mak', 'sur', 'good', 'stuff', 'coupon', 'httpstcolrrknkh', 'httpstcoxygsqomio']",7,8
1006,"['pinklacedpoppy', 'thankyoumom', 'crest', 'littl', 'softy']",1,2
1007,"['specialklittl', 'person', 'pref', 'lot', 'peopl', 'pass', 'right', 'way', 'set', 'rol']",0,1
1008,"['mermaidcup', 'brittanyla', 'primawesom', 'nee', 'ring', 'bear']",0,3
1009,"['ryguyguyry', 'sad', 'robdelaney', 'beat', 'year', 'rememb', 'oldsp', 'wild', 'anim', 'wrangl', 'stick', 'anthropomorph']",0,1
1010,"['ryguyguyry', 'trust', 'us', 'cartoon', 'anthropomorph', 'bear', 'lov']",1,2
1011,"['ryguyguyry', 'us', 'cheap', 'stuff', 'shud', 'trust', 'us', 'lov', 'charmin']",0,2
1012,"['ang', 'orgullos', 'bounty', 'puff', 'olayskin', 'gilletteven', 'crest', 'swiff', 'dawnd', 'zzzquil', 'thankyoumom']",0,1
1013,"['pcaready', 'join', 'tweetch', 'today', 'pm', 'ultr', 'strong', 'chant', 'win', 'httpstcopxsmlpnshp']",4,14
1014,"['dccelebrity', 'sil', 'every', 'day', 'tp', 'day', 'yo', 'doo', 'right']",1,1
1015,"['proud', 'part', 'goal', 'httpstcogthuz']",5,15
