,text,re,fav
436,"['mrlonghurst', 'grandcentralnyc', 'repres', 'import', 'step', 'gend', 'eq', 'excit', 'annount', 'thi', 'httpstcoboqmamxfuw']",0,1
437,"['aktaguy', 'grandcentralnyc', 'geproresearch', 'thank', 'support']",0,1
438,"['nickabruzzo', 'lindaboff', 'thank', 'nickabruzzo', 'believ', 'company', 'chang', 'world', 'reflect', 'wo', 'httpstcocwokoov']",0,0
439,"['kimberlykow', 'grandcentralnyc', 'see', 'unseen', 'star', 'grand', 'cent', 'tonight', 'pleas', 'feel', 'httpstcotpfxaonif']",0,1
440,"['juliepethelmet', 'geresearch', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",1,3
441,"['hannahphys', 'jesswad', 'grandcentralnyc', 'thank', 'support', 'want', 'cre', 'world', 'gre', 'wom', 'httpstcoqncapybs']",0,5
442,"['lappinscot', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcoixzbhlghu']",0,1
443,"['danniboo', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
444,"['jerseygirl', 'grandcentralnyc', 'agr']",0,1
445,"['kipluck', 'mak', 'us', 'smil']",0,0
446,"['alanamcnichole', 'repres', 'import', 'step', 'gend', 'eq', 'excit', 'annount', 'in', 'httpstcovguqlyn']",0,1
447,"['amyconcho', 'prud', 'thank', 'amy', 'put', 'barbar', 'amongst', 'star', 'stem', 'balancetheequ', 'httpstcoyxxykmeb']",0,1
448,"['lewtrain', 'cours', 'wel', 'includ', 'virgin', 'among', 'star', 'stem', 'thank', 'lew', 'balancetheequ', 'httpstcovuqcaaoh']",0,1
449,"['whickey', 'grandcentralnyc', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",0,1
450,"['pallav', 'grandcentralnyc', 'thank', 'pallav', 'wom', 'stem', 'work', 'toward', 'inclu', 'httpstcovxhvjylabu']",1,1
451,"['vickilin', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'vickilin']",1,1
452,"['atiaz', 'wom', 'stem', 'work', 'toward', 'includ', 'divers', 'world', 'deserv', 'credit']",0,2
453,"['pallav', 'grandcentralnyc', 'excit', 'annount', 'in', 'glad', 'support']",0,1
454,"['lauriewallmark', 'gre', 'cho', 'tru', 'star', 'stem', 'thank', 'laury', 'balancetheequ', 'httpstcoaipskiumgp']",0,2
455,"['tonydenhart', 'lifeatpurdu', 'purduealumn', 'phimufound', 'astromaryel', 'seem', 'lik', 'astromaryel', 'feel', 'r', 'httpstcobhucjlez']",0,1
456,"['mikegonzalezk', 'thespaceg', 'agr', 'michael', 'put', 'emy', 'among', 'brightest', 'star', 'stem', 'httpstcoduqsvfthq']",1,12
457,"['apelchr', 'bavinrobin', 'terrialpertuno', 'easy', 'us', 'put', 'among', 'star', 'stem', 'thank', 'httpstcoubivckv']",0,1
458,"['mikeholtkamp', 'gre', 'suggest', 'mary', 'cury', 'on', 'star', 'stem', 'she', 'among', 'star', 'httpstcoiohgalme']",0,0
459,"['grandcentralnyc', 'thank', 'zuberoamarco', 'also', 'excit', 'see']",0,1
460,"['twylatn', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",0,1
461,"['gpond', 'robotsaur', 'she', 'going', 'rockst', 'on', 'star', 'stem', 'balancetheequ', 'httpstcoepfpftu']",0,1
462,"['abos', 'ashim', 'friend', 'dip', 'among', 'star', 'stem', 'balancetheequ', 'httpstcovgdalxzlm']",1,2
463,"['mknevin', 'sarambsimon', 'nytim', 'cal', 'sarambsimon', 'doubl', 'star', 'she', 'among', 'star', 'stem', 'httpstcovugadneaq']",0,3
464,"['drewarn', 'she', 'us', 'among', 'star', 'wel', 'put', 'among', 'star', 'stem', 'balancetheequ', 'httpstconnughnyjna']",0,0
465,"['geghost', 'deneendefy', 'kellycandl', 'wendipannel', 'zgrilletco', 'absolv', 'theyr', 'star', 'put', 'httpstcoyhkhzwoju']",0,2
466,"['rklau', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",1,1
467,"['nichollspet', 'grandcentralnyc', 'thank', 'believ', 'company', 'chang', 'world', 'reflect', 'world', 'tak', 'act']",0,1
468,"['elanasofko', 'grandcentralnyc', 'thank', 'elanasofko', 'join', 'us', 'vis', 'bal', 'world']",0,1
469,"['gregtuck', 'grandcentralnyc', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",0,1
470,"['kellilwel', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",1,2
471,"['stemoutreach', 'believ', 'recruit', 'retain', 'wom', 'ess', 'fut', 'company', 'hop', 'httpstcoivunndok']",0,1
472,"['us', 'ceil', 'grandcentralnyc', 'show', 'unseen', 'star', 'stem', 'httpstcoixzbhlghu', 'httpstcowgdahr']",269,502
473,"['laurabedross', 'thank', 'laurabedross', 'believ', 'company', 'chang', 'world', 'reflect', 'world', 'httpstcoctrwipo']",0,2
474,"['davekozlowsk', 'grandcentralnyc', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'ou', 'httpstcokwnwevnrl']",0,1
475,"['carprincessi', 'grandcentralnyc', 'appl', 'thank', 'carprincessi', 'believ', 'company', 'chang', 'world', 'shou', 'httpstcohfggtmtme']",0,1
476,"['aamuedu', 'drhadiyahgreen', 'grandcentralnyc', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'th', 'httpstcoruzexpct']",1,1
477,"['loyalkasp', 'repres', 'import', 'step', 'gend', 'eq', 'excit', 'annount', 'in', 'httpstcospvpepir']",1,1
478,"['franceswebst', 'thank', 'support', 'franceswebst', 'excit', 'feat', 'import', 'wom']",0,0
479,"['danieleinhorn', 'grandcentralnyc', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'httpstcoaitnafiqv']",0,0
480,"['ojthekamikaz', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegeappliancescom', 'ge', 'appl', 'httpstcoxykmotksxy']",0,0
481,"['vickybiello', 'grandcentralnyc', 'believ', 'recruit', 'retain', 'wom', 'ess', 'fut', 'digit', 'httpstcoawtmdspcrd']",0,0
482,"['becksmi', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcoixzbhlghu']",0,0
483,"['nuclearkaty', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",0,1
484,"['thespaceg', 'repres', 'import', 'step', 'gend', 'eq', 'excit', 'annount', 'in', 'httpstcouhnfwvvuvh']",0,1
485,"['buffbenjamin', 'wel', 'show', 'unseen', 'star', 'stem', 'grand', 'cent', 'termin', 'lat', 'friday', 'night']",0,1
486,"['ajdowdy', 'stemecosystem', 'jastolz', 'study', 'among', 'star', 'she', 'among', 'star', 'stem', 'httpstcoqwpkiqgqz']",1,1
487,"['nomorewir', 'ment', 'definit', 'deserv', 'plac', 'among', 'star', 'stem', 'balancetheequ', 'httpstcomwjlrhw']",0,0
488,"['atiaz', 'sound', 'lik', 'hug', 'inspir', 'she', 'among', 'star', 'stem', 'balancetheequ', 'httpstcomzvrxvwhlw']",1,2
489,"['akamoonsf', 'gre', 'suggest', 'nata', 'agr', 'belong', 'among', 'star', 'stem', 'balancetheequ', 'httpstcomcjuomqwub']",0,2
490,"['hrhvas', 'grandcentralnyc', 'glad', 'enjoy', 'daught', 'stil', 'see', 'httpstcobgelgneam']",0,1
491,"['nomorewir', 'rozpicard', 'thank', 'glad', 'wom', 'inspir', 'much', 'inspir', 'us']",0,0
492,"['jry', 'cordmn', 'thank', 'suggest', 'jeff', 'dr', 'man', 'definit', 'belong', 'among', 'star', 'stem', 'httpstcovfoydrpz']",0,1
493,"['ramblingslm', 'wow', 'that', 'lot', 'inspir', 'wom', 'theyr', 'star', 'stem', 'balancetheequ', 'httpstcoofhwwmys']",0,2
494,"['kimwarburton', 'gre', 'suggest', 'definit', 'belong', 'amongst', 'star', 'stem', 'balancetheequ', 'httpstcoqofrdebx']",0,1
495,"['mjmuraca', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegeappliancescom', 'ge', 'apply', 'team', 'tak', 'look']",0,0
496,"['igrop', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegeappliancescom', 'ge', 'apply', 'team', 'tak', 'look']",0,0
497,"['thesarahrobert', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",0,1
498,"['kristinhodgson', 'obscuradigit', 'smithmeg', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'httpstcohokxoilh']",0,1
499,"['cassieurb', 'thank', 'cassieurb', 'believ', 'company', 'chang', 'world', 'reflect', 'world', 'tak', 'act']",0,1
500,"['stacylambato', 'want', 'cre', 'world', 'gre', 'wom', 'sci', 'celebr', 'thank', 'join', 'vis']",0,0
501,"['stemecosystem', 'jastolz', 'tweet', 'us', 'nam', 'wel', 'plac', 'amongst', 'star']",1,1
502,"['second', 'day', 'celebr', 'wom', 'stem', 'grandcentralnyc', 'whos', 'nam', 'writ', 'star', 'today', 'httpstconinfr']",41,106
503,"['prattkristin', 'nbhsbears', 'teach', 'alway', 'star', 'put', 'mom', 'among', 'star', 'stem', 'httpstcoaxyihvnjv']",1,3
504,"['pdjplano', 'heatherjbrun', 'wpengin', 'sound', 'lik', 'heatherjbrun', 'belong', 'among', 'star', 'stem', 'thank', 'paul', 'httpstcohjdjhd']",1,5
505,"['sgathoni', 'geghost', 'mskoki', 'wel', 'keep', 'mskoki', 'soar', 'put', 'among', 'star', 'stem', 'thank', 'httpstcocpymxl']",4,9
506,"['jennyarobertson', 'think', 'mom', 'alway', 'cool', 'she', 'among', 'star', 'stem', 'balancetheequ', 'httpstcohzjshetnp']",2,6
507,"['magrahn', 'mary', 'cury', 'hug', 'stem', 'star', 'put', 'among', 'star', 'thank', 'magrahn', 'balancetheequ', 'httpstcovsxszzmdy']",0,1
508,"['millerdian', 'marshallandy', 'thank', 'suggest', 'put', 'dr', 'elkin', 'among', 'star', 'stem', 'httpstcobbnphbd']",2,2
509,"['wbrrocks', 'stemqueen', 'she', 'stemqueen', 'she', 'also', 'stem', 'star', 'balancetheequ', 'httpstcoidqbz']",0,1
510,"['brynamaes', 'inspir', 'help', 'many', 'wom', 'belong', 'among', 'star', 'stem', 'httpstcojsregkzpk']",0,1
511,"['nomorewir', 'thank', 'nomorewir', 'put', 'inspir', 'amongst', 'star', 'stem', 'httpstcogzeeimvua']",0,1
512,"['akwesinket', 'inspir', 'akwensinket', 'definit', 'belong', 'star', 'stem', 'balancetheequ', 'httpstcoqbfaylqmn']",2,1
513,"['boinkysgirl', 'guess', 'boinkysgirl', 'best', 'friend', 'among', 'star', 'stem', 'balancetheequ', 'httpstcogxawock']",0,1
514,"['stentzs', 'mawtechgoddess', 'agr', 'stentzs', 'mawtechgoddess', 'definit', 'belong', 'among', 'star', 'stem', 'httpstcojdgbxetj']",0,0
515,"['carolmarges', 'gre', 'suggest', 'carolmarges', 'agr', 'maryam', 'belong', 'amongst', 'star', 'stem', 'httpstcourphfl']",1,2
516,"['sobelwrit', 'baumtweet', 'lindaboff', 'sobelwrit', 'sound', 'lik', 'emy', 'way', 'star', 'stem', 'httpstcoxrlbwb']",0,1
517,"['scindaps', 'gre', 'scindaps', 'put', 'among', 'star', 'stem', 'httpstcotmtmbcszqq']",0,0
518,"['theatomicmommy', 'superwomensc', 'sound', 'ultr', 'cool', 'us', 'wel', 'put', 'among', 'star', 'stem', 'thank', 'httpstcoelrcltbxl']",0,0
519,"['inikol', 'elchaarl', 'contribut', 'definit', 'reason', 'put', 'elchaarl', 'among', 'star', 'stem', 'httpstcotvoqtuz']",2,0
520,"['kebakont', 'thank', 'kebakont', 'put', 'suzy', 'amongst', 'star', 'balancetheequ', 'httpstcohmmxrgch']",0,0
521,"['ideafakt', 'thank', 'ideafakt', 'put', 'janel', 'among', 'star', 'stem', 'balancetheequ', 'httpstcofuyrbyuo']",0,1
522,"['sanasilb', 'simonegiertz', 'pauspl', 'happy', 'put', 'inspir', 'lik', 'simonegiertz', 'pauspl', 'among', 'star', 'httpstconkhsmxrwh']",4,4
523,"['buildsereng', 'agr', 'buildsereng', 'lead', 'star', 'stem', 'belong', 'among', 'star', 'balancetheequ', 'httpstconujuzire']",1,1
524,"['nevianazhgab', 'astropeggy', 'astrokaty', 'castaneselg', 'agr', 'wom', 'star', 'put', 'httpstcoradrtzxey']",2,1
525,"['wilcoxm', 'thank', 'wilcoxm', 'suggest', 'carol', 'bartz', 'among', 'star', 'stem', 'balancetheequ', 'httpstcoyeqxikab']",0,0
526,"['peschel', 'sierranyoung', 'thank', 'peschel', 'agr', 'sierranyoung', 'belong', 'among', 'brightest', 'star', 'stem', 'httpstcospcwlwjsv']",1,1
527,"['noelthereof', 'wel', 'show', 'unseen', 'star', 'stem', 'grand', 'cent', 'stat', 'lat', 'thursday', 'night', 'stop', 'look']",1,7
528,"['acdurston', 'sjdj', 'zound', 'indee', 'think', 'sist', 'sjdj', 'deserv', 'plac', 'amongst', 'star', 'stem', 'httpstcoeejana']",1,2
529,"['liv', 'world', 'saw', 'wom', 'sci', 'engin', 'star', 'balancetheequ', 'httpstcomhijgjmdeu']",116,232
530,"['next', 'stem', 'star', 'cre', 'eq', 'world', 'wom', 'httpstconkaxlsksp']",26,67
531,"['mil', 'dresselha', 'known', 'queen', 'carbon', 'work', 'carbon', 'nanotub', 'httpstcolcqzzq']",19,39
532,"['ceil', 'grandcentralnyc', 'known', 'constel', 'get', 'star', 'httpstcodzuhfuh']",30,71
533,"['ravikumk', 'thank', 'ravikumk', 'put', 'among', 'brightest', 'star', 'stem', 'balancetheequ', 'httpstcoymuirymoqe']",0,2
534,"['aliciaprzporro', 'scientistfem', 'osbornlab', 'acoelhofsten', 'anneamad', 'annalign', 'joanarxavy', 'httpstcopmgnlrzxjp']",0,2
535,"['chelsapeakebay', 'jms', 'thank', 'chelsapeakebay', 'agr', 'jms', 'belong', 'among', 'star', 'stem', 'httpstcoeetlvmqtjb']",0,2
536,"['nadjao', 'corbet', 'harlo', 'nadjao', 'resum', 'agr', 'star', 'stem', 'httpstcossihoaba']",1,2
537,"['notpolitc', 'thank', 'suggest', 'notpolitc', 'put', 'joyc', 'among', 'star', 'stem', 'httpstcogykuqhlu']",1,1
538,"['robidoux', 'grandcentralnyc', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'httpstcowjbtqqdyt']",0,1
539,"['smartmik', 'agr', 'mary', 'cury', 'tru', 'star', 'stem', 'gre', 'suggest', 'smartmik', 'balancetheequ', 'httpstcomvibywbhh']",0,0
540,"['margievier', 'aiorg', 'wendyriveraesq', 'wendyriveraesq', 'inspir', 'she', 'also', 'among', 'star', 'th', 'httpstcobasygcipj']",2,3
541,"['ankitjosh', 'gepow', 'ankitjosh', 'know', 'yo', 'marry', 'star', 'stem', 'balancetheequ', 'httpstcocetkgg']",0,1
542,"['kristenbrosn', 'gepow', 'thank', 'kristenbrosn', 'inspir', 'join', 'among', 'star', 'stem', 'httpstcopvimirnij']",0,3
543,"['yaelbeer', 'thank', 'suggest', 'yaelbeer', 'put', 'dr', 'berry', 'among', 'star', 'stem', 'httpstcohgpaidto']",0,2
544,"['bossladymig', 'sarahstotz', 'thank', 'bossladymig', 'sarahstotz', 'inspir', 'star', 'stem', 'httpstcokvllkaedh']",0,3
545,"['banerjisougat', 'banerjisougat', 'know', 'asim', 'star', 'stem', 'everyon', 'know', 'httpstcopgrrcpody']",1,1
546,"['kimgonz', 'dalbarranchica', 'gem', 'laur', 'ericajoy', 'glad', 'see', 'many', 'wom', 'inspir', 'belon', 'httpstcoxobmymj']",0,2
547,"['nadjao', 'thank', 'nadjao', 'wom', 'stem', 'lif', 'inspir', 'wed', 'lov', 'put', 'star']",0,0
548,"['jcburley', 'hedy', 'belong', 'among', 'star', 'movy', 'stem', 'gre', 'suggest', 'jcburley', 'balancetheequ', 'httpstcodzrmfupdrm']",2,1
549,"['killerbeeslax', 'antiagingrf', 'thank', 'suggest', 'killerbeeslax', 'put', 'ashl', 'among', 'star', 'httpstcogjmwdlro']",1,2
550,"['aliciaprzporro', 'scientistfem', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'kn', 'httpstcoovfnxk']",1,1
551,"['sandymu', 'alicev', 'thank', 'sandy', 'put', 'alicev', 'among', 'star', 'stem', 'balancetheequ', 'httpstcoirnfmonghx']",0,3
552,"['tippannashetg', 'agr', 'tippannashetg', 'mary', 'cury', 'definit', 'belong', 'among', 'star', 'stem', 'httpstcowisouerjv']",0,1
553,"['hoytvirgin', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,1
554,"['bohndrak', 'kennicosmi', 'dacandpax', 'bohndrak', 'inspir', 'definit', 'belong', 'among', 'star', 'httpstcooxkhkkjmd']",0,2
555,"['halljil', 'sal', 'rid', 'definit', 'star', 'stem', 'gre', 'suggest', 'halljil', 'balancetheequ', 'httpstcobbfvn']",0,4
556,"['baumtweet', 'lindaboff', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'httpstcowsnpmgjc']",0,1
557,"['xtinaa', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,1
558,"['fnass', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,0
559,"['erroldmoody', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,0
560,"['nancybrisco', 'miakwechin', 'binghamtonu', 'thank', 'nancybrisco', 'miakwechin', 'keep', 'amaz', 'httpstcorpngywprp']",0,5
561,"['oldnewsc', 'thank', 'oldnewsc', 'let', 'us', 'know', 'ray', 'deserv', 'plac', 'among', 'star', 'balancetheequ', 'httpstcophdvfavrcp']",1,1
562,"['staciebloom', 'agr', 'many', 'inspir', 'wom', 'stem', 'rit', 'on', 'star', 'httpstcoyxqztpp']",0,5
563,"['amchil', 'thank', 'amchil', 'definit', 'think', 'dian', 'belong', 'among', 'star', 'stem', 'balancetheequ', 'httpstcolxmpmoj']",0,2
564,"['drjessmt', 'thank', 'on', 'wom', 'look', 'drjessmt']",0,1
565,"['merideathx', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,0
566,"['drrambio', 'drdiandra', 'keep', 'advoc', 'inspir', 'drdiandra', 'belong', 'star', 'stem', 'httpstcossqnfoto']",0,3
567,"['huskyp', 'riley', 'sound', 'lik', 'she', 'fut', 'star', 'stem', 'shel', 'right', 'hom', 'among', 'star', 'httpstcoxkkeojuhc']",0,0
568,"['christinaocre', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,0
569,"['patricrayburn', 'marscurios', 'fromcalitom', 'fromcalitom', 'work', 'among', 'star', 'belong', 'among', 'sta', 'httpstcoghaixxnn']",1,4
570,"['razzanochr', 'tlynnr', 'sound', 'pretty', 'gre', 'us', 'put', 'tlynnr', 'among', 'star', 'stem', 'httpstcouelbcbhvt']",2,14
571,"['syser', 'ad', 'lovelac', 'definit', 'star', 'stem', 'also', 'think', 'yo', 'star', 'syser', 'balancetheequ', 'httpstcojlrvxnavdw']",0,7
572,"['mikeyoung', 'helenasaur', 'thank', 'mikeyoung', 'wel', 'put', 'helenasaur', 'amongst', 'star', 'stem', 'httpstcovrmeoucmy']",0,2
573,"['noellecut', 'flipgrid', 'ment', 'friend', 'import', 'noellecut', 'think', 'belong', 'among', 'star', 'httpstcocobqoyq']",0,2
574,"['lindsaytheil', 'geresearch', 'lindsay', 'wom', 'sci', 'tech', 'lif', 'inspir']",0,0
575,"['iemilyjohannson', 'thank', 'join', 'us', 'vis', 'bal', 'world', 'read', 'goal', 'httpstcogcolujbc']",0,0
576,"['katkrochet', 'katkrochet', 'missy', 'sound', 'lik', 'belong', 'among', 'star', 'stem', 'balancetheequ', 'httpstconusmjzrbqw']",1,2
577,"['damnnmad', 'wis', 'word', 'damnnmad', 'think', 'lead', 'lik', 'grac', 'amongst', 'star', 'httpstcopcfftehdvl']",1,12
578,"['noellecut', 'flipgrid', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'httpstcoeurzlbsvz']",1,4
579,"['ajbass', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
580,"['mjsteakhousenyc', 'grandcentralnyc', 'repres', 'import', 'step', 'gend', 'eq', 'excit', 'annount', 'httpstcoyswgnvkg']",0,1
581,"['carol', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
582,"['saraso', 'tesstor', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'httpstcoqfgbnaclw']",0,1
583,"['abrereton', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,1
584,"['nam', 'wom', 'sci', 'technolog', 'lif', 'inspir', 'wel', 'plac', 'amongst', 'star', 'balancetheequ']",147,463
585,"['sophiengass', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",1,1
586,"['dmartinezlfu', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
587,"['mistyhered', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
588,"['bethwatersneuro', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
589,"['tdishelton', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
590,"['jastolz', 'stemecosystem', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'httpstcopoiybonay']",1,3
591,"['abridgesmi', 'youtub', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'httpstcoktcpevwpv']",0,1
592,"['cathyhobart', 'youtub', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'httpstcoexxkwbxm']",0,0
593,"['ginagflyn', 'youtub', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'httpstcokobien']",0,0
594,"['shawnherc', 'wom', 'sci', 'tech', 'lif', 'inspir', 'let', 'us', 'know', 'wel', 'plac', 'amongst', 'star']",0,0
595,"['new', 'intellig', 'fact', 'becom', 'largest', 'supply', 'titan', 'powd', 'us', 'addit', 'manufact', 'httpstcoypfnpxemh']",41,87
596,"['tim', 'autumn', 'see', 'sci', 'us', 'dead', 'leav', 'cre', 'supercapacit', 'httpstcoyuuekefj', 'httpstcouwftwcggk']",71,84
597,"['city', 'glob', 'energy', 'ecosystem', 'droneweek', 'return', 'octob', 'th', 'httpstcoefowfh']",56,114
598,"['marissap', 'mariss', 'thank', 'tak', 'tim', 'reach', 'us', 'work', 'paty', 'erespons', 'team', 'gre', 'day']",0,0
599,"['marissap', 'everyth', 'pow', 'ens', 'problem', 'resolv', 'pleas', 'email', 'us', 'eresponsegeappliancescom']",0,0
600,"['com', 'end', 'tak', 'prid', 'rol', 'cassin', 'miss', 'httpstcoijgnnjhy', 'httpstcodksruhqie']",57,148
601,"['marissap', 'mariss', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegeappliancescom', 'ge', 'httpstcoyxguegql']",0,0
602,"['keitanketsuek', 'apolog', 'inconveny', 'best', 'resolv', 'situ']",0,0
603,"['keitanketsuek', 'pleas', 'email', 'eresponsegeappliancescom', 'contact', 'info', 'model', 'amp', 'ser', 'nam', 'serv', 'httpstcolhlwqpe']",0,0
604,"['beratl', 'thank', 'paty', 'sorry', 'mistak', 'pleas', 'email', 'detail', 'eresponsegeappliancescom', 'instead']",0,0
605,"['beratl', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegecom', 'ge', 'apply', 'team', 'tak', 'look']",0,0
606,"['mrjd', 'hi', 'joshu', 'pleas', 'contact', 'team', 'gelsocialgecom', 'theyl', 'happy', 'help']",0,0
607,"['williamboyl', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegecom', 'ge', 'apply', 'team', 'tak', 'look']",0,0
608,"['teach', 'us', 'print', 'club', 'enco', 'fem', 'stud', 'interest', 'stem', 'httpstcoyfeiaqfy']",73,123
609,"['tak', 'connect', 'volcano', 'internet', 'smal', 'team', 'expert', 'gedigit', 'tech', 'zip', 'lin', 'httpstcodnpgjygya']",37,77
610,"['want', 'know', 'hot', 'get', 'masay', 'volcano', 'check', 'digit', 'volcano', 'find', 'digitalvolcano', 'httpstcourwhfksrf']",8,22
611,"['emilyfab', 'sorry', 'yo', 'issu', 'pleas', 'email', 'detail', 'eresponsegecom', 'ge', 'apply', 'team', 'tak', 'look']",0,0
612,"['mrc', 'hi', 'mark', 'thank', 'reach', 'pleas', 'contact', 'team', 'gelsocialgecom', 'theyl', 'happy', 'help']",0,0
613,"['rt', 'gerenew', 'gerenew', 'unveil', 'largest', 'onsh', 'wind', 'turbin', 'unleashinglimitlessenergy', 'husumwind', 'httpst']",29,0
614,"['blind', 'parentstob', 'giv', 'spec', 'dprinted', 'sonogram', 'bas', 'adv', 'ultrasound', 'tech', 'gehealthc', 'httpstconaqxtleo']",67,128
615,"['troublepoot', 'thank', 'interest', 'adv', 'recruit', 'best', 'apply', 'ge', 'pleas', 'see', 'httpstcodywnalmox']",0,0
616,"['peopl', 'build', 'mov', 'pow', 'cur', 'accompl', 'on', 'goal', 'mak', 'world', 'work', 'bet', 'httpstcoewvaanbpsk']",125,243
617,"['new', 'tables', 'turbin', 'fuel', 'supercrit', 'co', 'could', 'pow', 'us', 'hom', 'httpstcorhmcrymg', 'httpstcotvcienkx']",89,136
618,"['hphsengineering', 'eric', 'wom', 'stem', 'work', 'toward', 'includ', 'divers', 'world', 'deserv', 'credit']",1,3
619,"['mcew', 'sorry', 'frust', 'pleas', 'reach', 'ge', 'apply', 'eresponsegecom', 'amp', 'wel', 'try', 'resolv', 'issu']",0,0
620,"['yiplainviewrav', 'sorry', 'frust', 'pleas', 'reach', 'ge', 'apply', 'eresponsegecom', 'amp', 'wel', 'try', 'resolv', 'issu']",0,0
621,"['jterzot', 'jud', 'wom', 'stem', 'work', 'toward', 'includ', 'divers', 'world', 'deserv', 'credit']",0,1
622,"['joannebot', 'jimmyfallon', 'joan', 'hop', 'commerc', 'inspir', 'much', 'wom', 'stem', 'inspir', 'us']",0,3
623,"['desertroo', 'barb', 'hop', 'commerc', 'inspir', 'much', 'wom', 'stem', 'inspir', 'us']",0,0
624,"['tonahang', 'ton', 'hon', 'cre', 'commerc', 'hop', 'inspir', 'wom', 'ent', 'stem', 'car']",0,1
625,"['stephaniekenney', 'stephany', 'hop', 'commerc', 'inspir', 'much', 'wom', 'stem', 'inspir', 'us']",0,1
626,"['cmfelice', 'cindy', 'thank', 'glad', 'commerc', 'inspir', 'much', 'inspir', 'us']",0,1
627,"['bjsheaffer', 'brandon', 'hop', 'commerc', 'inspir', 'much', 'wom', 'stem', 'inspir', 'us']",0,1
